post_id,tweet_time,t0_bar,ticker,decision,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d,content,,,,
1.14E+17,2024-12-10 19:16:43-05:00,2024-12-11 09:30:00-05:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.004658496,-0.006260267,-0.006260267,-0.011897083,-0.013218131,-0.013218131,,,,,,,,,,,,,,,,,,,,,,0.00147138,-7.22E-05,-7.22E-05,0.00147138,-7.22E-05,-7.22E-05,-0.007274862,-0.003584096,-0.003584096,"Any person or company investing ONE BILLION DOLLARS, OR MORE, in the United States of America, will receive fully expedited approvals and permits, including, but in no way limited to, all Environmental approvals. GET READY TO ROCK!!!",,,,
1.14E+17,2024-12-07 20:29:24-05:00,2024-12-09 09:30:00-05:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007521451,-0.003710061,-0.003710061,,,,,,,,,,,,,,,,,,,,,,0.011313708,0.012026635,0.012026635,0.011313708,0.012026635,0.012026635,-0.005455036,-0.006696856,-0.006696856,“A Trump U.S. Energy Renaissance” https://www.wsj.com/opinion/a-trump-u-s-energy-renaissance-energy-burgum-wright-02f4626d,,,,
1.14E+17,2024-12-06 12:59:02-05:00,2024-12-06 13:00:00-05:00,XLI,1,0.001834503,0.00053787,0.00053787,0.001674207,0.000641017,0.000641017,0.001211128,0.000515475,0.000515475,0.001424857,0.000292876,0.000292876,0.000445268,0.00056464,0.00056464,,,,,,,0.002386635,0.002308425,0.002308425,0.002386635,0.002308425,0.002308425,0.002386635,0.002308425,0.002308425,0,8.23E-06,8.23E-06,-0.000996406,-0.000399899,-0.000399899,-0.000747491,-0.000508803,-0.000508803,-0.002558181,-0.001690397,-0.001690397,-0.006089573,-0.003851215,-0.003851215,,,,,,,-0.004009083,-0.005172602,-0.005172602,-0.009176579,-0.007479435,-0.007479435,-0.013459376,-0.015021889,-0.015021889,"Pete Hegseth is doing very well. His support is strong and deep, much more so than the Fake News would have you believe. He was a great student - Princeton/Harvard educated - with a Military state of mind. He will be a fantastic, high energy, Secretary of Defense Defense, one who leads with charisma and skill. Pete is a WINNER, and there is nothing that can be done to change that!!!",,,,
1.14E+17,2024-12-06 00:50:47-05:00,2024-12-06 09:30:00-05:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,0.003040273,0.003320072,0.003320072,-0.001488901,-0.001176185,-0.001176185,-0.001488901,-0.001176185,-0.001176185,,,,,,,,,,,,,,,,,,,,,,-0.0025755,-0.001391873,-0.001391873,-0.004216318,-0.004238263,-0.004238263,0.014192186,0.008020709,0.008020709,"I am pleased to announce that David O. Sacks will be the “White House A.I. &amp; Crypto Czar.” In this important role, David will guide policy for the Administration in Artificial Intelligence and Cryptocurrency, two areas critical to the future of American competitiveness. David will focus on making America the clear global leader in both areas. He will safeguard Free Speech online, and steer us away from Big Tech bias and censorship. He will work on a legal framework so the Crypto industry has the clarity it has been asking for, and can thrive in the U.S. David will also lead the Presidential Council of Advisors for Science and Technology…",,,,
1.14E+17,2024-12-04 17:47:49-05:00,2024-12-05 09:30:00-05:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.002409739,-0.002146468,-0.002146468,-0.003895052,-0.003319148,-0.003319148,,,,,,,,,,,,,,,,,,,,,,0.016642027,0.010205586,0.010205586,0.016642027,0.010205586,0.010205586,0.02027638,0.013462014,0.013462014,"I am delighted to announce the nomination of Paul Atkins to be the next Chairman of the Securities &amp; Exchange Commission. Paul is a proven leader for common sense regulations. He believes in the promise of robust, innovative capital markets that are responsive to the needs of Investors, &amp; that provide capital to make our Economy the best in the World. He also recognizes that digital assets &amp; other innovations are crucial to Making America Greater than Ever Before. Paul is the CEO &amp; Founder of Patomak Global Partners, a risk management consultancy. As Co-Chairman of the Digital Chamber’s Token Alliance since 2017, he has worked on &amp; studied the digital assets industry. A former SEC Commissioner from 2002-2008, Paul strongly advocated for transparency &amp; protecting investors. He earned a J.D. from Vanderbilt University School of Law, &amp; his A.B. from Wofford College, summa cum laude, Phi Beta Kappa. Congratulations to Paul, his wonderful wife, Sarah, &amp; sons, Stewart, Peter, &amp; Henry.",,,,
1.14E+17,2024-12-04 17:21:24-05:00,2024-12-05 09:30:00-05:00,XLK,-1,,,,,,,,,,,,,,,,,,,,,,,,,-0.002409739,-0.002146468,0.002146468,-0.003895052,-0.003319148,0.003319148,,,,,,,,,,,,,,,,,,,,,,0.016642027,0.010205586,-0.010205586,0.016642027,0.010205586,-0.010205586,0.02027638,0.013462014,-0.013462014,"I am pleased to nominate Gail Slater as Assistant Attorney General for the Antitrust Division at the Department of Justice. Big Tech has run wild for years, stifling competition in our most innovative sector and, as we all know, using its market power to crack down on the rights of so many Americans, as well as those of Little Tech! I was proud to fight these abuses in my First Term, and our Department of Justice’s antitrust team will continue that work under Gail’s leadership. Gail previously served at the FTC, in my National Economic Council and, most recently, advising Vice President-Elect JD Vance in his Senate office. Gail has also worked in the private sector, in Media at FOX, and in the Tech sector at Roku. In her new role, Gail will help ensure that our competition laws are enforced, both vigorously and FAIRLY, with clear rules that facilitate, rather than stifle, the ingenuity of our greatest companies. Congratulations Gail - Together, we will Make America Competitive Again!",,,,
1.14E+17,2024-12-04 17:20:34-05:00,2024-12-05 09:30:00-05:00,XLF,1,,,,,,,,,,,,,,,,,,,,,,,,,0.002234359,0.00249763,0.00249763,0.002284012,0.002859916,0.002859916,,,,,,,,,,,,,,,,,,,,,,-0.002212901,-0.008649342,-0.008649342,-0.002212901,-0.008649342,-0.008649342,-0.009832842,-0.016647208,-0.016647208,"I am pleased to nominate Dr. Michael William Faulkender, of the Great State of Maryland, to serve as the Deputy Secretary of the United States Department of the Treasury. Mike is a distinguished Economist and Policy practitioner who will drive our America First Agenda. He will help Treasury Secretary Nominee Scott Bessent usher in a new Golden Age for the United States by delivering a Great Economic Boom for all Americans. Mike previously served as the Assistant Secretary for Economic Policy at the Treasury Department during my First Administration. In that role, he advised the Secretary on domestic and international issues that impacted the Economy. Mike is currently the Dean’s Professor of Finance at the University of Maryland’s Robert H. Smith School of Business, and is the Chief Economist and Vice Chair for the America First Policy Institute’s Center for American Prosperity. Congratulations to Mike, and his two wonderful daughters, Lauren and Catherine!",,,,
1.14E+17,2024-12-04 15:58:33-05:00,2024-12-04 15:59:00-05:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,-0.001810943,-0.002096234,-0.002096234,-0.004942077,-0.003411381,-0.003411381,-0.001216511,-0.001638962,-0.001638962,-9.68E-05,0.0001391,0.0001391,0.000660532,0.000320261,0.000320261,0.000615546,0.00020939,0.00020939,0.000774743,-0.000282499,-0.000282499,0.002313949,0.000279864,0.000279864,0.002786365,0.000825265,0.000825265,0.00709679,0.004366748,0.004366748,0.018486448,0.012337052,0.012337052,0.018400417,0.012489788,0.012489788,0.021809758,0.015365911,0.015365911,"I am delighted to nominate Jared Isaacman, an accomplished business leader, philanthropist, pilot, and astronaut, as Administrator of the National Aeronautics and Space Administration (NASA). Jared will drive NASA’s mission of discovery and inspiration, paving the way for groundbreaking achievements in Space science, technology, and exploration. Over the past 25 years, as the Founder and CEO of Shift4, Jared has demonstrated exceptional leadership, building a trailblazing global financial technology company. He also co-founded and served as CEO of Draken International, a defense aerospace company, for over a decade, supporting the U.S. Department of Defense, and our Allies. Jared’s passion for Space, astronaut experience, and dedication to pushing the boundaries of exploration, unlocking the mysteries of the universe, and advancing the new Space economy, make him ideally suited to lead NASA into a bold new Era. Congratulations to Jared, his wife Monica, and their children, Mila &amp; Liv!",,,,
1.14E+17,2024-12-04 15:47:11-05:00,2024-12-04 15:48:00-05:00,XLI,1,0.00015782,0.000437559,0.000437559,,,,,,,,,,,,,,,,,,,-0.000403318,-0.000452683,-0.000452683,-0.009749768,-0.009120356,-0.009120356,-0.014712329,-0.014641023,-0.014641023,0.000298193,-0.000179236,-0.000179236,0.000947817,0.000346841,0.000346841,0.001774233,0.000588052,0.000588052,0.001439986,6.00E-05,6.00E-05,0.002937038,-1.71E-05,-1.71E-05,0.000930249,-0.001420131,-0.001420131,0.002866488,-0.000187022,-0.000187022,0.003943454,-0.002443307,-0.002443307,0.003042882,-0.003427216,-0.003427216,-0.003163893,-0.009756244,-0.009756244,"I am pleased to announce that Peter Navarro, a man who was treated horribly by the Deep State, or whatever else you would like to call it, will serve as my Senior Counselor for Trade and Manufacturing. During my First Term, few were more effective or tenacious than Peter in enforcing my two sacred rules, Buy American, Hire American. He helped me renegotiate unfair Trade Deals like NAFTA and the Korea-U.S. Free Trade Agreement (KORUS), and moved every one of my Tariff and Trade actions FAST….",,,,
1.14E+17,2024-12-04 15:46:54-05:00,2024-12-04 15:47:00-05:00,XLI,1,0.000771876,0.000670386,0.000670386,,,,,,,,,,,,,,,,,,,0,-0.000205722,-0.000205722,-0.00961336,-0.009086711,-0.009086711,-0.014367413,-0.014544334,-0.014544334,7.02E-05,-0.000209685,-0.000209685,0.000491435,3.04E-05,3.04E-05,0.00133502,0.00016515,0.00016515,0.001036087,-0.000150279,-0.000150279,0.0025678,-0.000320632,-0.000320632,0.000702198,-0.001670598,-0.001670598,0.003026464,-4.41E-05,-4.41E-05,0.003538545,-0.002690892,-0.002690892,0.002814721,-0.003631388,-0.003631388,-0.003496259,-0.010059077,-0.010059077,"….The Senior Counselor position leverages Peter’s broad range of White House experience, while harnessing his extensive Policy analytic and Media skills. His mission will be to help successfully advance and communicate the Trump Manufacturing, Tariff, and Trade Agendas. Peter is not just a superb, Harvard-trained Economist, he is a noted author of more than a dozen bestselling books on strategic business management and unfair Trade. He did a superb job for the American People in my First Term. Peter will do even better as Senior Counselor to protect American Workers, and truly Make American Manufacturing Great Again.",,,,
1.14E+17,2024-12-03 02:21:41-05:00,2024-12-03 09:30:00-05:00,XLB,-1,,,,,,,,,,,,,,,,,,,,,,-0.007467003,-0.007699014,0.007699014,-0.012672872,-0.016397475,0.016397475,-0.021507073,-0.028666265,0.028666265,,,,,,,,,,,,,,,,,,,,,,0.007843553,0.007416636,-0.007416636,0.002689022,0.001461174,-0.001461174,0.002689022,0.001461174,-0.001461174,"I am totally against the once great and powerful U.S. Steel being bought by a foreign company, in this case Nippon Steel of Japan. Through a series of Tax Incentives and Tariffs, we will make U.S. Steel Strong and Great Again, and it will happen FAST! As President, I will block this deal from happening. Buyer Beware!!!",,,,
1.14E+17,2024-12-02 18:50:50-05:00,2024-12-03 09:30:00-05:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.009400007,-0.01312461,-0.01312461,-0.00401859,-0.011177783,-0.011177783,,,,,,,,,,,,,,,,,,,,,,-0.006009031,-0.00723688,-0.00723688,-0.006009031,-0.00723688,-0.00723688,-0.006009031,-0.00723688,-0.00723688,"Everybody is talking about the hostages who are being held so violently, inhumanely, and against the will of the entire World, in the Middle East - But it’s all talk, and no action! Please let this TRUTH serve to represent that if the hostages are not released prior to January 20, 2025, the date that I proudly assume Office as President of the United States, there will be ALL HELL TO PAY in the Middle East, and for those in charge who perpetrated these atrocities against Humanity. Those responsible will be hit harder than anybody has been hit in the long and storied History of the United States of America. RELEASE THE HOSTAGES NOW!",,,,
1.14E+17,2024-11-28 00:13:07-05:00,2024-11-29 09:30:00-05:00,XLC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005553473,-0.000810428,-0.000810428,,,,,,,,,,,,,,,,,,,,,,0.00186029,-0.000592295,-0.000592295,0.000784233,0.003130772,0.003130772,0.004921723,0.001691785,0.001691785,"I will be working on a large scale United States Advertising Campaign, explaining how bad Fentanyl is for people to use - Millions of lives being so needlessly destroyed. By the time the Campaign is over, everyone will know how really bad the horror of this Drug is.",,,,
1.14E+17,2024-11-26 01:39:02-05:00,2024-11-26 09:30:00-05:00,XLF,1,,,,,,,,,,,,,,,,,,,,,,0.00106223,-0.000536754,-0.000536754,0.005229442,0.002678581,0.002678581,0.009151523,0.008053526,0.008053526,,,,,,,,,,,,,,,,,,,,,,-0.001012179,-0.003267522,-0.003267522,0.00519088,-0.000363183,-0.000363183,0.00519088,-0.000363183,-0.000363183,“Wall St closes higher; small-caps hit record high after Trump nominates Bessent” https://www.reuters.com/markets/us/dow-futures-hit-all-time-high-markets-laud-trumps-treasury-pick-2024-11-25/,,,,
1.14E+17,2024-11-25 23:35:50-05:00,2024-11-26 09:30:00-05:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,0.00343174,0.002200146,-0.002200146,0.008113452,0.005562591,-0.005562591,0.002840845,0.001742847,-0.001742847,,,,,,,,,,,,,,,,,,,,,,-0.007958696,-0.009638429,0.009638429,0.008642032,0.003087969,-0.003087969,0.008642032,0.003087969,-0.003087969,"I have had many talks with China about the massive amounts of drugs, in particular Fentanyl, being sent into the United States – But to no avail. Representatives of China told me that they would institute their maximum penalty, that of death, for any drug dealers caught doing this but, unfortunately, they never followed through, and drugs are pouring into our Country, mostly through Mexico, at levels never seen before. Until such time as they stop, we will be charging China an additional 10% Tariff, above any additional Tariffs, on all of their many products coming into the United States of America. Thank you for your attention to this matter.",,,,
1.13E+17,2024-11-13 00:15:47-05:00,2024-11-13 09:30:00-05:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,0.004816651,0.002222183,0.002222183,-0.000316422,-0.000651192,-0.000651192,-0.018106388,-0.005309803,-0.005309803,,,,,,,,,,,,,,,,,,,,,,0.00476897,0.003050325,0.003050325,-0.00653161,-0.004335331,-0.004335331,0.001161563,0.002331887,0.002331887,"I am honored to announce that I have nominated Pete Hegseth to serve in my Cabinet as The Secretary of Defense. Pete has spent his entire life as a Warrior for the Troops, and for the Country. Pete is tough, smart and a true believer in America First. With Pete at the helm, America's enemies are on notice - Our Military will be Great Again, and America will Never Back Down…",,,,
1.13E+17,2024-11-11 04:23:38-05:00,2024-11-11 09:30:00-05:00,XLI,1,,,,,,,,,,,,,,,,,,,0.000698446,0.002211148,0.002211148,0.003108085,0.004774973,0.004774973,0.003108085,0.004774973,0.004774973,-0.006705081,-0.002546193,-0.002546193,,,,,,,,,,,,,,,,,,,,,,0.007919747,0.004918702,0.004918702,0.007919747,0.004918702,0.004918702,0.007919747,0.004918702,0.004918702,"I am pleased to announce that the Former ICE Director, and stalwart on Border Control, Tom Homan, will be joining the Trump Administration, in charge of our Nation’s Borders (“The Border Czar”), including, but not limited to, the Southern Border, the Northern Border, all Maritime, and Aviation Security. I’ve known Tom for a long time, and there is nobody better at policing and controlling our Borders. Likewise, Tom Homan will be in charge of all Deportation of Illegal Aliens back to their Country of Origin. Congratulations to Tom. I have no doubt he will do a fantastic, and long awaited for, job.",,,,
1.13E+17,2024-10-30 01:17:02-04:00,2024-10-30 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,0.001059222,-0.000635883,-0.000635883,0.006241843,0.016105575,0.016105575,0.019463201,0.036728318,0.036728318,,,,,,,,,,,,,,,,,,,,,,0.002217925,0.004373024,0.004373024,-0.012080612,-0.01263161,-0.01263161,-0.01876392,-0.022347623,-0.022347623,"Starting on Day One of my new administration, I will END Kamala’s war on Pennsylvania Energy…We will FRACK, FRACK, FRACK!We will DRILL, BABY, DRILL!!",,,,
1.13E+17,2024-10-23 04:33:46-04:00,2024-10-23 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,-0.001831502,-0.001298444,0.001298444,0.000222,0.003549315,-0.003549315,0.000222,0.003549315,-0.003549315,0.003663004,0.002992382,-0.002992382,,,,,,,,,,,,,,,,,,,,,,-0.002380821,0.000738983,-0.000738983,-0.000610128,0.003017794,-0.003017794,-0.003153527,0.001987136,-0.001987136,Kamala Harris: “There’s NO QUESTION I’m in favor of BANNING FRACKING.”,,,,
1.13E+17,2024-10-22 11:28:47-04:00,2024-10-22 11:29:00-04:00,XLE,-1,-0.001215604,-0.001537723,0.001537723,-0.000966958,-0.000911124,0.000911124,-0.000442038,-0.000248766,0.000248766,0.001215604,0.001782534,-0.001782534,-5.53E-05,-0.001021613,0.001021613,-0.001381368,-0.004014156,0.004014156,,,,-0.004420378,-0.003505559,0.003505559,-0.010083987,-0.004576463,0.004576463,-0.009393303,-0.003444834,0.003444834,0.000718828,0.000846228,-0.000846228,0.001217083,0.000963619,-0.000963619,0.002353853,0.000944567,-0.000944567,0.004997779,0.004069214,-0.004069214,,,,,,,,,,0.003827167,0.006542755,-0.006542755,0.003381937,0.001191031,-0.001191031,0.001272476,0.005502189,-0.005502189,"U.S. Oil and Gas Association calls out Harris on Flip Flopping. She WILL BAN FRACKING, PENNSYLVANIA! Fox &amp; Friends",,,,
1.13E+17,2024-10-16 18:39:58-04:00,2024-10-17 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.001579439,0.001668017,0.001668017,-0.00068203,0.002036042,0.002036042,,,,,,,,,,,,,,,,,,,,,,0.008033,-0.002208812,-0.002208812,0.008033,-0.002208812,-0.002208812,0.000287253,-0.002069205,-0.002069205,"I hope everyone listened yesterday as Bloomberg interviewed me. For over a year, I’ve said China is building giant plants in Mexico. Since they heard about the Tariffs, all work has STOPPED on those plants. I saved Michigan autoworkers. Detroit will thrive if I’m elected!",,,,
1.13E+17,2024-10-12 02:26:03-04:00,2024-10-14 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010530275,-0.013144191,0.013144191,-0.002329361,-0.010894541,0.010894541,0.00540452,-0.001233006,0.001233006,"Kamala Harris vowed to Abolish ICE.She wants to BAN FRACKING.She imposed a Natural Gas Export Ban.Energy prices are already up 50% in Nevada under Kamala.She LOST more than 325,000 migrant children.SHE DOES NOT DESERVE FOUR MORE YEARS!",,,,
1.13E+17,2024-10-10 20:03:05-04:00,2024-10-11 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,0.009801053,0.00117898,0.00117898,0.009801053,0.00117898,0.00117898,,,,,,,,,,,,,,,,,,,,,,0.000402444,0.002370027,0.002370027,0.000402444,0.002370027,0.002370027,0.009301639,0.00427918,0.00427918,"I will keep your TAXES LOW and your JOB NUMBERS HIGH. The theft of our companies, factories, jobs, and wealth by foreign countries is over. We are not going to allow it to happen anymore—and many of those who left will be coming back, and they're going to be coming back fast!!! https://www.DonaldJTrump.com",,,,
1.13E+17,2024-10-10 18:11:40-04:00,2024-10-11 09:30:00-04:00,XLI,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.009801053,0.00117898,-0.00117898,0.009801053,0.00117898,-0.00117898,,,,,,,,,,,,,,,,,,,,,,0.000402444,0.002370027,-0.002370027,0.000402444,0.002370027,-0.002370027,0.009301639,0.00427918,-0.00427918,"Under Kamala, we are now in a manufacturing recession, with manufacturing contracting in 22 out of the last 23 months. We have lost nearly 50,000 manufacturing jobs this year alone, car sales are down 38% since I left, the share of domestically produced cars sold has dropped significantly—and the U.S. trade deficit in automobiles has exploded by over $50 billion to an all-time high…",,,,
1.13E+17,2024-10-10 18:03:32-04:00,2024-10-11 09:30:00-04:00,XLY,0,,,,,,,,,,,,,,,,,,,,,,,,,0.006010384,-0.00261169,0,0.006010384,-0.00261169,0,,,,,,,,,,,,,,,,,,,,,,-0.014542797,-0.012575213,0,-0.014542797,-0.012575213,0,-0.007689965,-0.012712424,0,"By the time I came into office after our victory in 2016, the Michigan auto industry was on its knees—I moved quickly and decisively to rescue the American Automobile from extinction…✅Withdrew from the job-killing Trans-Pacific Partnership.✅Ended the disaster known as NAFTA, the worst trade deal ever made.✅Replaced it with the brand-new USMCA, the best trade deal ever made.✅Created massive incentives to make cars in the United States…https://www.DonaldJTrump.com",,,,
1.13E+17,2024-10-10 17:52:05-04:00,2024-10-11 09:30:00-04:00,XLK,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.011493752,0.002871679,-0.002871679,0.011493752,0.002871679,-0.002871679,,,,,,,,,,,,,,,,,,,,,,-0.003384388,-0.001416805,0.001416805,-0.003384388,-0.001416805,0.001416805,0.007677459,0.002655,-0.002655,It was just announced that inflation came in substantially hotter than expected last month…,,,,
1.13E+17,2024-10-10 14:04:38-04:00,2024-10-10 14:05:00-04:00,XLC,-1,0.000333648,0.00031917,-0.00031917,0.000305844,0.000824176,-0.000824176,-5.56E-05,0.00094341,-0.00094341,-0.000444865,0.000693148,-0.000693148,,,,,,,,,,0.000444865,-0.00054981,0.00054981,0.005115943,-0.001425456,0.001425456,0.007840738,-0.001784586,0.001784586,-0.000166796,-0.000184171,0.000184171,-0.001776298,-6.79E-05,6.79E-05,-0.000277963,0.000347118,-0.000347118,-0.000777907,0.000185434,-0.000185434,-0.002938567,-0.000555304,0.000555304,-0.004373823,-0.003878903,0.003878903,,,,-0.006381744,-0.00342243,0.00342243,-0.003491078,-0.002718522,0.002718522,-0.001887107,-0.008453973,0.008453973,"60 Minutes is a major part of the News Organization of CBS, which has just created the Greatest Fraud in Broadcast History. CBS should lose its license, and it should be bid out to the Highest Bidder, as should all other Broadcast Licenses, because they are just as corrupt as CBS — and maybe even WORSE!",,,,
1.13E+17,2024-10-10 01:28:05-04:00,2024-10-10 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,3.68E-05,-0.001435865,-0.001435865,0.005368042,0.004260309,0.004260309,0.015221707,0.00548235,0.00548235,,,,,,,,,,,,,,,,,,,,,,-0.004392708,-0.002653774,-0.002653774,0.003912594,2.20E-06,2.20E-06,0.00614087,-0.007781848,-0.007781848,"To bring jobs, factories, and wealth racing back to Pennsylvania, we will have a 15% Made in America Corporate Tax Rate, cutting the tax from 21% to 15% — But ONLY for those who make their product in America — For those who DON’T make their product in America, they will be forced to pay a rather stiff tariff for the privilege of competing with our cherished companies, and stealing our jobs, our treasure, and our wealth…",,,,
1.13E+17,2024-10-09 20:56:56-04:00,2024-10-10 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,,,,0.000597339,-0.000510393,-0.000510393,0.000108607,-0.00963075,-0.00963075,,,,,,,,,,,,,,,,,,,,,,0.011313087,0.007402692,0.007402692,0.011313087,0.007402692,0.007402692,-0.015503876,-0.029426594,-0.029426594,"When I am President of the United States...on Day One, I will tell Pennsylvania energy workers to FRACK, FRACK, FRACK, and DRILL, DRILL, DRILL! We will have Energy INDEPENDENCE and Energy DOMINANCE, as we did just 4 short years ago—But if Kamala is reelected, your costs will go UP and your lights will go OUT…",,,,
1.13E+17,2024-10-05 00:44:46-04:00,2024-10-07 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001481591,-0.001289092,-0.001289092,0.001579016,-0.004757707,-0.004757707,-0.003290568,-0.007773927,-0.007773927,Leaving North Carolina now. It was really hit hard. People are rightfully disgusted with the White House response. Worst since Katrina. Incredible people!!!,,,,
1.13E+17,2024-10-04 03:37:57-04:00,2024-10-04 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,-0.00530561,-0.004589065,0.004589065,-0.000663201,-0.001038951,0.001038951,0.002410826,0.0039313,-0.0039313,0.002410826,0.0039313,-0.0039313,,,,,,,,,,,,,,,,,,,,,,0.008222644,-0.001206742,0.001206742,0.024835593,0.018822617,-0.018822617,0.035852875,0.0294993,-0.0294993,KAMALA HARRIS: “AND FINALLY PUTTING AN END TO FRACKING ONCE AND FOR ALL!”,,,,
1.13E+17,2024-10-03 13:51:23-04:00,2024-10-03 13:52:00-04:00,XLY,-1,-0.000205002,-0.000310852,0.000310852,-0.000717507,-0.000523449,0.000523449,-0.000512505,-0.000538968,0.000538968,0.000512505,3.62E-05,-3.62E-05,-0.000153752,-0.000406615,0.000406615,,,,,,,0.01496515,0.00552686,-0.00552686,0.010557606,0.003937572,-0.003937572,0.007251948,-0.000651517,0.000651517,0.000307598,-0.000504578,0.000504578,0.000153775,-0.000702578,0.000702578,0.001334291,-0.000559888,0.000559888,-0.000409836,-0.001222012,0.001222012,-0.004895961,-0.00161658,0.00161658,-0.004184955,-0.004079116,0.004079116,,,,-0.013873095,-0.010479808,0.010479808,-0.012950223,-0.00927666,0.00927666,-0.019694534,-0.017687421,0.017687421,"PRICES ARE TOO HIGH! THE CONSUMER IS ANGRY AT THIS INCOMPETENT ADMINISTRATION. KAMALA HAS NO IDEA HOW TO BRING PRICES DOWN. SHE IS AFRAID TO EVEN DISCUSS IT WITH THE FAKE NEWS MEDIA. EVEN WORSE THAN HER V.P. CANDIDATE, SHE DOESN’T EVEN HAVE A CLUE….BUT I DO, AND IT WILL HAPPEN FAST!",,,,
1.13E+17,2024-10-02 14:39:03-04:00,2024-10-02 14:40:00-04:00,XLY,-1,0.00017687,-0.000280297,0.000280297,-0.000277939,-0.001130731,0.001130731,2.53E-05,-0.000639969,0.000639969,-0.000277939,-0.000620814,0.000620814,,,,,,,,,,-0.007984435,-0.005848059,0.005848059,-0.013770624,-0.010842997,0.010842997,-0.003663744,-0.007567247,0.007567247,0.000935761,0.000403582,-0.000403582,0.000126352,0.000802853,-0.000802853,0.000429727,0.000790056,-0.000790056,0.002380771,0.0015977,-0.0015977,-0.000429358,5.83E-05,-5.83E-05,0.004135586,0.00365181,-0.00365181,,,,-0.008144955,-0.008395581,0.008395581,-0.011168299,-0.008362856,0.008362856,-0.007597793,-0.004573838,0.004573838,KAMALA HARRIS: “TAXES ARE GONNA HAVE TO GO UP.”,,,,
1.13E+17,2024-09-30 15:11:13-04:00,2024-09-30 15:12:00-04:00,XLK,1,0.001541693,7.71E-05,7.71E-05,0.002279024,-0.000479095,-0.000479095,0.009250156,0.001857171,0.001857171,,,,,,,,,,,,,0.005317723,0.000261903,0.000261903,-0.012333542,-0.011938898,-0.011938898,-0.006256144,-0.004686341,-0.004686341,-0.000937542,-0.000718344,-0.000718344,-0.001494768,-0.000539767,-0.000539767,0.002868155,-0.000213686,-0.000213686,-0.003251526,-0.001964017,-0.001964017,-0.002451745,-0.00054939,-0.00054939,-0.003340311,-0.001152644,-0.001152644,,,,-0.005289594,-0.003069913,-0.003069913,-0.005289594,-0.003069913,-0.003069913,-0.005289594,-0.003069913,-0.003069913,"I promised to Make America Great Again, this time with crypto. #WorldLibertyFi is planning to help make America the crypto capital of the world! The whitelist for eligible persons is officially open – this is your chance to be part of this historic moment. Join: https://www.worldlibertyfinancial.com/",,,,
